Atg6	244
Atg7	399
Atg8a	3994
Atg8b	0
Atg9	1384
Atox1	183
Atpalpha	20442
AttA	29
AttB	70
AttC	0
AttD	57
Atu	1448
Atx-1	37
Atx2	6008
Atxn7	624
Aven	108
Awh	3
Axn	2363
Axs	614
Axud1	1094
B-H1	0
B-H2	0
B4	2320
B52	5090
B9d1	4
B9d2	1
BBIP1	773
BBS1	1
BBS4	8
BBS5	2
BBS8	29
BBS9	2
BCAS2	344
BCL7-like	452
BEAF-32	742
BG642163	0
BG642167	0
BG642312	1
BHD	259
BI-1	2221
BOD1	1702
BORCS5	168
BORCS6	150
BORCS7	28
BRWD3	3202
BTBD9	472
Bacc	4178
Bace	0
Balat	76
Baldspot	4561
Bap111	2016
Bap170	3173
Bap55	1229
Bap60	3012
Bdbt	487
Bdp1	1323
Bem46	536
Best1	3197
Best2	1
Best3	0
Best4	1
Bet1	343
Bet3	246
Bet5	262
Bgb	669
BicC	2
BicD	4002
BigH1	5
Bili	1
Bin1	2325
Bka	135
Blimp-1	2
Blm	770
Blos1	153
Blos2	87
Blos3	138
Blos4	106
Bmcp	505
BoYb	777
BobA	0
Br140	1672
Brca2	334
Brd	0
Brd8	852
Bre1	1685
Brf	1153
Brms1	850
Bro	1
Bruce	12523
Bsg	13854
Bsg25A	0
Bsg25D	941
BtbVII	4523
BthD	1528
Btk29A	2145
Btnd	31
BuGZ	2419
Bub1	1309
Bub3	1737
BubR1	2087
Buffy	11
Bug22	435
Burs	0
Bx	264
Bx42	1712
C15	0
C1GalTA	6638
C3G	6592
C901	0
CAH1	50
CAH13	1
CAH14	0
CAH15	0
CAH16	0
CAH2	1205
CAH3	2494
CAH4	0
CAH5	1
CAH6	0
CAH7	211
CAH8	2
CAH9	7
CAHbeta	11
CAP	2077
CARPA	2
CARPB	48
CASK	4086
CBP	17
CCAP	0
CCAP-R	1
CCDC151	0
CCDC53	45
CCHa1	1
CCHa1-R	0
CCHa2	1
CCHa2-R	3
CCKLR-17D1	0
CCKLR-17D3	27
CCT1	6106
CCT2	8061
CCT3	7891
CCT4	7115
CCT5	10337
CCT6	7306
CCT7	9529
CCT8	8045
CCY	0
CD98hc	5970
CDC45L	304
CDC50	4564
CDK2AP1	641
CDase	579
CG10000	0
CG10005	18
CG10011	2349
CG10013	7
CG10014	0
CG10019	56
CG10026	286
CG10029	0
CG10031	1
CG10035	2
CG10038	537
CG10041	37
CG10050	89
CG10051	3
CG10053	89
CG10055	938
CG10062	2
CG10063	139
CG10064	20
CG10068	355
CG10073	1
CG10075	318
CG10077	6745
CG10081	0
CG10082	1674
CG10086	3
CG10089	332
CG10096	9
CG10097	13
CG10098	353
CG10103	1640
CG10104	0
CG10116	1
CG10126	241
CG10132	121
CG10137	385
CG10139	432
CG10140	2
CG10147	94
CG10151	21
CG10154	0
CG10163	5
CG10164	0
CG10165	419
CG10166	818
CG10171	609
CG10175	1
CG10177	0
CG10182	1
CG10183	0
CG10184	7
CG10185	82
CG10188	882
CG10189	555
CG10194	199
CG10195	382
CG10205	0
CG10208	43
CG10209	476
CG10211	32
CG10214	204
CG10222	194
CG10226	4
CG10232	557
CG10237	97
CG1024	499
CG10252	0
CG10254	1008
CG10257	4
CG10264	12
CG10265	232
CG10268	276
CG10274	637
CG10280	0
CG10283	106
CG10286	1536
CG10298	5
CG10300	1
CG10301	3
CG10307	38
CG10311	16
CG10317	0
CG10321	1529
CG10324	361
CG10332	2
CG10333	1602
CG10336	455
CG10337	448
CG10338	468
CG10339	1
CG10340	563
CG10341	653
CG10343	319
CG10344	99
CG10345	0
CG10347	636
CG10348	6
CG10352	26
CG10353	1941
CG10357	0
CG10359	723
CG10361	0
CG10362	255
CG10365	344
CG10366	551
CG10375	491
CG10376	2413
CG10383	2817
CG10384	6
CG10395	312
CG10405	48
CG10407	148
CG10413	1946
CG10417	3001
CG10418	333
CG10425	754
CG10428	451
CG10431	137
CG10433	1623
CG10435	620
CG10444	3735
CG10445	530
CG10459	0
CG10462	2321
CG10463	301
CG10465	1401
CG10466	86
CG10467	577
CG10469	135
CG10470	484
CG10472	56
CG10474	0
CG10477	1
CG10479	0
CG10481	0
CG10483	1
CG10486	0
CG10492	2102
CG10494	115
CG10495	175
CG10505	59
CG10508	4
CG10510	1
CG10512	375
CG10513	0
CG10514	2
CG10516	209
CG10527	1513
CG10543	4129
CG10550	122
CG10553	2
CG10555	1705
CG10559	99
CG10560	1
CG10561	79
CG10562	1
CG10565	3600
CG10570	6
CG10576	5102
CG10581	52
CG10584	120
CG10587	1
CG10588	20
CG10589	0
CG10591	1
CG10597	0
CG10598	0
CG10600	2786
CG10602	1531
CG10616	769
CG10621	26
CG10623	287
CG10628	450
CG10631	3302
CG10638	2013
CG10646	253
CG10650	6
CG10651	0
CG10654	80
CG10657	72
CG10660	151
CG10663	26
CG10669	104
CG10672	277
CG10674	298
CG10680	0
CG10681	190
CG10694	0
CG10700	2
CG10702	143
CG10710	0
CG10713	3
CG10725	0
CG10730	46
CG10731	166
CG10734	30
CG10737	4359
CG10738	85
CG1074	327
CG10747	146
CG10748	0
CG10749	0
CG10750	0
CG10752	0
CG10761	0
CG10764	141
CG1077	60
CG10778	339
CG10793	17
CG10795	389
CG10799	9
CG10801	158
CG10802	1031
CG10803	1132
CG10804	112
CG10809	376
CG10814	3
CG10822	0
CG10834	31
CG10839	1
CG10841	2
CG10845	0
CG10853	0
CG10859	60
CG10862	0
CG10863	784
CG10864	15
CG10866	118
CG10869	4
CG10874	847
CG10877	175
CG10880	144
CG10887	0
CG10889	376
CG10898	308
CG1090	18
CG10903	209
CG10904	266
CG10907	330
CG10909	0
CG10910	0
CG10911	0
CG10912	0
CG10914	310
CG10915	923
CG10916	733
CG10918	0
CG10919	0
CG1092	22546
CG10920	0
CG10927	94
CG10931	0
CG10932	560
CG10934	0
CG10936	412
CG10939	45
CG10943	0
CG10947	9
CG10948	728
CG10949	328
CG10950	0
CG10953	0
CG10958	81
CG10959	100
CG10960	5936
CG10962	967
CG10969	3
CG10970	1
CG10973	476
CG10979	1530
CG10984	726
CG10993	9
CG10996	9
CG11000	34
CG11007	483
CG11018	0
CG11029	13
CG1103	1298
CG11030	1064
CG11034	1
CG11035	132
CG11037	2
CG11041	0
CG11044	1
CG1105	567
CG11050	1495
CG11052	1
CG11060	0
CG11068	8
CG11069	2
CG11070	1521
CG11073	5
CG11076	795
CG11077	461
CG11085	0
CG11089	512
CG11095	125
CG11099	0
CG11103	305
CG11106	0
CG11109	337
CG11110	165
CG11112	1
CG11113	0
CG11122	2837
CG11123	1160
CG11125	586
CG11127	1214
CG1113	9
CG11131	1
CG11134	335
CG11137	414
CG11141	1531
CG11145	0
CG11147	2
CG11149	0
CG11151	1322
CG11155	903
CG11158	220
CG11159	0
CG1116	449
CG11162	0
CG11164	390
CG11168	229
CG11170	246
CG11178	839
CG11180	830
CG11191	0
CG11192	0
CG11200	346
CG11211	0
CG11226	1
CG11227	0
CG11236	0
CG1124	214
CG11241	19
CG11247	914
CG11248	290
CG11249	6
CG11251	0
CG11257	95
CG11262	0
CG11263	6
CG11267	1255
CG11269	3
CG11275	25
CG11279	279
CG11286	0
CG1129	1645
CG11291	4
CG11294	1
CG11298	0
CG11300	0
CG11307	190
CG11309	334
CG11313	45
CG11317	0
CG11318	5
CG11319	5
CG11322	0
CG11327	1
CG11333	0
CG11334	1247
CG11342	37
CG11345	1
CG11349	0
CG11350	0
CG11353	2
CG11356	0
CG11357	6960
CG1136	2
CG11360	1831
CG11362	0
CG11367	200
CG11368	0
CG11369	35
CG1137	0
CG11370	2
CG11373	0
CG11374	18
CG11377	1172
CG11378	122
CG11379	1
CG1138	0
CG11380	2
CG11381	15
CG11382	8
CG11384	2
CG1139	0
CG11391	2
CG11396	152
CG11398	79
CG11399	777
CG11400	2702
CG11403	402
CG11404	6
CG11406	2
CG11407	1
CG11409	44
CG11413	0
CG11414	1378
CG11417	654
CG1142	399
CG11425	0
CG11426	2
CG1143	60
CG11436	788
CG11437	0
CG11438	0
CG11444	980
CG11447	194
CG11449	0
CG11453	4
CG11454	437
CG11456	112
CG11458	0
CG11459	0
CG1146	1273
CG11470	0
CG11474	388
CG11475	15
CG11486	4386
CG11498	0
CG11504	665
CG11523	263
CG11529	1
CG11534	276
CG11537	2144
CG11539	114
CG11550	0
CG11555	317
CG11560	165
CG11562	219
CG11563	432
CG11566	166
CG11570	1
CG11581	0
CG11583	768
CG11584	0
CG11585	1
CG11586	356
CG11588	0
CG11590	333
CG11593	773
CG11594	21
CG11596	1378
CG11597	45
CG11598	21
CG11600	8
CG11601	295
CG11608	0
CG1161	1294
CG11617	10
CG11619	1
CG11626	103
CG11629	109
CG11630	10
CG11634	407
CG11635	2
CG11638	25
CG11655	1220
CG11656	51
CG11658	225
CG11659	1
CG11663	0
CG11664	2
CG11666	0
CG11668	1
CG11670	0
CG11672	3
CG11674	4
CG11679	216
CG11686	30
CG11693	1
CG11694	0
CG11695	1069
CG11696	716
CG11698	0
CG11699	953
CG11700	589
CG11703	26
CG11710	700
CG11714	16
CG1172	1340
CG11722	64
CG11723	400
CG11726	0
CG11737	488
CG11741	0
CG11752	208
CG11753	368
CG11755	102
CG11756	1
CG11760	20
CG11768	69
CG11771	1017
CG11777	171
CG11779	878
CG11781	106
CG11786	6
CG11788	293
CG11790	719
CG11791	1520
CG11807	604
CG11808	191
CG11811	1404
CG11815	1
CG11816	2
CG11825	12
CG11828	0
CG11835	5
CG11836	4
CG11837	198
CG11839	157
CG11841	0
CG11842	4
CG11843	7
CG11852	8
CG11854	0
CG11857	2452
CG11858	199
CG11865	0
CG11873	4612
CG11878	1
CG11882	187
CG11883	662
CG11885	205
CG11889	1
CG11891	1
CG11892	3
CG11893	7
CG11898	4
CG11899	159
CG11902	358
CG11905	3
CG11906	436
CG11911	2
CG11912	2
CG11920	261
CG11927	470
CG11929	9
CG11951	7
CG11961	2621
CG11964	1065
CG11970	1112
CG11975	553
CG11977	0
CG11980	664
CG11983	22
CG11986	229
CG11997	34
CG11999	1371
CG12003	25
CG12004	2660
CG12007	984
CG12009	2
CG12010	255
CG12011	5
CG12012	806
CG12016	385
CG12017	1
CG12018	609
CG12020	6
CG12024	400
CG12025	1723
CG12035	22
CG12038	1
CG12054	3129
CG12056	381
CG12057	1
CG12061	2
CG12065	7160
CG12069	0
CG12071	30
CG12075	1571
CG12078	4
CG1208	26
CG12081	681
CG12084	2365
CG12091	2084
CG12093	941
CG12096	778
CG12099	1893
CG12104	800
CG12105	43
CG12106	139
CG12107	505
CG12111	3
CG12112	1240
CG12115	0
CG12116	29
CG12118	163
CG12121	3514
CG12123	222
CG12126	0
CG12128	609
CG12129	479
CG1213	14
CG12133	141
CG12134	489
CG12147	0
CG12155	809
CG12158	0
CG12159	496
CG12163	7149
CG12164	1
CG12170	285
CG12171	411
CG12173	819
CG12177	475
CG12179	812
CG1218	517
CG12182	349
CG12184	35
CG12194	6
CG12204	268
CG12206	645
CG12209	1
CG12213	2700
CG12219	434
CG12224	319
CG12229	66
CG12231	0
CG12236	777
CG12237	1063
CG12239	0
CG12241	894
CG12253	102
CG12256	0
CG12259	653
CG12267	215
CG12268	7
CG1227	183
CG12278	0
CG12279	536
CG12288	438
CG12289	3
CG12290	1574
CG12299	1277
CG12301	853
CG12307	0
CG1231	8
CG12310	1
CG12316	583
CG12320	107
CG12321	276
CG12325	629
CG1233	1365
CG12333	262
CG12338	117
CG1234	996
CG12341	182
CG12343	278
CG12344	13
CG12347	0
CG12355	1
CG1236	690
CG12362	23
CG12374	2
CG12375	245
CG12376	1
CG12379	44
CG12384	539
CG1239	82
CG12391	1243
CG12395	50
CG12398	24
CG12402	8
CG12420	1
CG12426	0
CG12438	0
CG12439	0
CG12446	59
CG12448	2
CG1246	31
CG12464	0
CG12470	1
CG12477	38
CG12479	0
CG12480	1
CG12481	1
CG12483	0
CG12490	1
CG12491	0
CG12493	8
CG12496	0
CG12498	3
CG12499	1589
CG12502	5
CG12506	1
CG12507	2
CG12511	0
CG12512	55
CG12516	0
CG12517	0
CG12519	20
CG12520	30
CG12521	0
CG12522	0
CG12523	1
CG12531	4
CG12535	21
CG12538	0
CG12539	13
CG12540	0
CG12541	1
CG12546	0
CG12547	295
CG12560	114
CG12567	1775
CG12576	2031
CG12581	855
CG12589	1
CG12590	2
CG12592	161
CG12594	4
CG12605	0
CG12607	0
CG12608	966
CG12609	1
CG12617	0
CG12620	1
CG12637	1
CG12640	0
CG12643	795
CG12645	1
CG1265	438
CG12655	1467
CG12659	103
CG12661	95
CG12662	0
CG12672	1
CG12674	4
CG12679	0
CG12680	1
CG12682	0
CG12684	0
CG12688	2
CG12689	4
CG12691	1
CG12692	6
CG12693	6
CG12698	151
CG12699	0
CG12702	1081
CG12708	13
CG1271	68
CG12713	196
CG12715	1
CG12716	0
CG12717	1815
CG12723	9
CG12725	11
CG12728	534
CG12729	0
CG1273	5
CG12730	705
CG12744	151
CG12746	249
CG1275	1739
CG12766	21
CG12768	852
CG12769	17
CG12772	376
CG12773	1294
CG12780	1
CG12782	1
CG12783	0
CG12784	0
CG12788	227
CG12795	401
CG12811	460
CG12814	2
CG12817	0
CG12818	245
CG12822	885
CG12824	2
CG12825	20
CG12826	0
CG12828	0
CG12831	5
CG12836	0
CG12848	246
CG12849	0
CG12851	66
CG12853	0
CG12857	8
CG12860	0
CG12861	1
CG12862	0
CG12863	249
CG12866	0
CG12868	115
CG12869	13
CG12877	1646
CG1288	1
CG12880	31
CG12883	131
CG12885	0
CG12895	156
CG12896	0
CG12898	0
CG12902	0
CG12909	455
CG12910	59
CG12911	9
CG12912	1
CG12913	6
CG12914	0
CG12917	4
CG12920	14
CG12923	2
CG12926	93
CG12929	121
CG12934	42
CG12935	181
CG12942	316
CG12945	979
CG12947	160
CG12948	689
CG12951	0
CG12963	4
CG12964	1
CG12970	0
CG12971	28
CG12974	8
CG12975	243
CG12983	5
CG12984	5
CG12985	7
CG12986	0
CG1299	11
CG12990	32
CG12991	38
CG12992	4
CG12994	0
CG12995	0
CG12998	0
CG13000	18
CG13001	401
CG13002	0
CG13003	7
CG13004	404
CG13005	83
CG13008	1
CG13010	3
CG13012	3
CG13014	410
CG13016	729
CG13018	59
CG13021	15
CG13022	0
CG13023	0
CG13024	3
CG13025	375
CG13026	11
CG13028	1
CG13029	5
CG13031	13
CG13032	7
CG13033	0
CG13038	1
CG13039	0
CG1304	0
CG13040	0
CG13041	0
CG13042	0
CG13043	0
CG13044	0
CG13045	0
CG13046	0
CG13047	0
CG13048	0
CG13049	0
CG13050	0
CG13051	0
CG13053	0
CG13054	0
CG13055	0
CG13056	0
CG13058	0
CG13059	0
CG13060	0
CG13062	0
CG13063	0
CG13064	0
CG13065	1
CG13066	0
CG13067	0
CG13068	0
CG13069	0
CG1307	999
CG13070	0
CG13071	0
CG13073	1
CG13074	935
CG13075	1
CG13077	140
CG13078	6
CG13081	1
CG13082	8
CG13083	7
CG13084	1
CG13085	30
CG13086	3
CG13088	101
CG1309	950
CG13096	2580
CG13097	1558
CG13101	54
CG13102	103
CG13108	2
CG13110	0
CG13113	0
CG13114	0
CG13116	90
CG13117	3604
CG13123	64
CG13124	1748
CG13126	295
CG13127	0
CG13131	0
CG13133	0
CG13135	0
CG13137	0
CG13138	1
CG1314	0
CG13144	16
CG13148	28
CG13151	291
CG13154	5
CG13155	1
CG13157	0
CG13159	3
CG1316	1813
CG13160	10
CG13168	0
CG1317	2804
CG13170	0
CG13171	0
CG13175	80
CG13177	0
CG13185	4047
CG13186	0
CG13192	436
CG13193	0
CG13196	80
CG13197	380
CG13198	1
CG13202	0
CG13203	1
CG13204	92
CG13215	1
CG13216	0
CG13217	0
CG13218	0
CG13220	678
CG13223	0
CG13226	0
CG13227	0
CG13228	0
CG13229	18
CG13230	0
CG13231	2
CG13239	1
CG1324	0
CG13243	15
CG13244	1
CG13245	0
CG13247	7
CG13248	157
CG13250	11
CG13251	1
CG13252	556
CG13255	67
CG13258	3
CG13272	5
CG13280	1
CG13282	9
CG13284	9
CG13285	0
CG13287	5
CG13288	0
CG13293	6
CG13295	480
CG13297	0
CG13299	2
CG13300	0
CG13305	1
CG13306	0
CG13308	53
CG13309	19
CG13310	0
CG13311	1
CG13312	1
CG13313	17
CG13314	13
CG13315	79
CG13318	0
CG13319	169
CG13321	41
CG13323	2
CG13324	0
CG13325	4
CG13326	0
CG13330	10
CG13331	1
CG13332	0
CG13334	2
CG13337	1
CG13339	111
CG13344	200
CG13358	40
CG13359	17
CG13360	5
CG13361	6
CG13362	6
CG13364	342
CG13365	94
CG13366	1260
CG13367	258
CG13369	406
CG13373	76
CG13375	19
CG13376	1
CG13377	70
CG13380	0
CG13384	8738
CG13385	3
CG13386	1294
CG1339	2
CG13390	309
CG13392	142
CG13397	1624
CG13398	816
CG13403	0
CG13404	6
CG13405	29
CG13407	1
CG13408	1
CG13409	20
CG13423	0
CG13426	0
CG13427	0
CG13428	0
CG13430	28
CG13436	20
CG13437	4
CG13438	0
CG1344	1425
CG13442	0
CG13443	0
CG13445	0
CG13449	8
CG13454	4
CG13455	7
CG13457	4
CG13458	8
CG13460	0
CG13461	1
CG13465	0
CG13471	3
CG13473	1
CG13474	0
CG13476	0
CG13481	0
CG13482	6
CG13484	112
CG13488	4
CG13492	6
CG13494	0
CG13500	5
CG13501	50
CG13502	1
CG13506	7
CG13510	52
CG13511	39
CG13516	21
CG13526	0
CG13527	1
CG13531	835
CG13532	2
CG13538	0
CG13539	0
CG1354	2079
CG13540	2
CG13541	0
CG13544	0
CG13545	0
CG13551	1464
CG13557	0
CG13558	0
CG13559	1
CG13560	0
CG13561	19
CG13562	18
CG13563	77
CG13564	1
CG13566	0
CG13575	0
CG13577	5
CG13578	0
CG13579	1
CG1358	2418
CG13581	0
CG13585	279
CG13587	4
CG13589	0
CG13590	0
CG13594	8
CG13599	163
CG1360	106
CG13601	471
CG13603	1002
CG13604	385
CG13605	468
CG13606	0
CG13607	1
CG13609	49
CG13613	0
CG13614	0
CG13615	1
CG13616	0
CG13617	35
CG13618	3
CG13622	2
CG13623	106
CG13625	408
CG13627	0
CG13630	564
CG13631	1504
CG13634	0
CG13639	0
CG13640	0
CG13641	2
CG13643	3
CG13653	0
CG13654	350
CG13658	5
CG13659	0
CG13663	128
CG13667	321
CG13670	2
CG13671	1321
CG13674	0
CG13675	2
CG13676	58
CG13678	0
CG13679	3
CG1368	0
CG13685	1
CG13689	64
CG13690	527
CG13692	79
CG13693	4
CG13694	97
CG13698	2
CG13699	0
CG13700	0
CG13704	0
CG13705	6
CG13707	2
CG13708	18
CG1371	3644
CG13711	0
CG13712	0
CG13713	0
CG13716	0
CG13720	0
CG13721	0
CG13722	3
CG13723	0
CG13724	0
CG13725	0
CG13727	0
CG13728	2
CG13731	0
CG13733	0
CG13737	26
CG13738	0
CG13739	7
CG13741	55
CG13742	123
CG13743	129
CG13744	80
CG13747	89
CG13748	1
CG13749	34
CG13751	658
CG13760	436
CG13766	102
CG13771	76
CG13773	221
CG13775	231
CG13784	1573
CG13786	0
CG13793	2
CG13794	25
CG13795	1134
CG13796	11
CG13801	0
CG13806	2
CG13807	323
CG13810	1
CG13813	7
CG13827	75
CG13829	30
CG13833	1
CG13837	0
CG13838	0
CG13840	0
CG13841	23
CG13842	1
CG13843	11
CG13847	1
CG13850	414
CG13855	1
CG13856	0
CG13857	1
CG13862	0
CG13868	2639
CG13869	0
CG1387	0
CG13870	0
CG13871	1
CG13872	0
CG13875	6
CG13876	299
CG13877	97
CG13884	2
CG13887	7195
CG13891	0
CG13893	1294
CG13894	28
CG13895	1278
CG13896	350
CG13898	75
CG13901	575
CG13905	0
CG13907	801
CG13912	6
CG13917	1454
CG13919	57
CG13920	22
CG13921	58
CG13924	47
CG13926	428
CG13928	70
CG13930	0
CG13931	0
CG13933	721
CG13937	54
CG1394	0
CG13946	0
CG13947	0
CG13949	1
CG13950	3
CG13954	25
CG13955	2
CG13962	0
CG13965	0
CG13970	0
CG13972	0
CG13978	0
CG13982	164
CG13983	0
CG13984	0
CG13989	0
CG13991	1
CG13992	25
CG13994	280
CG13995	4
CG13996	0
CG13998	0
CG13999	2
CG14000	8
CG14005	243
CG14006	1
CG14007	0
CG14011	0
CG14013	0
CG14014	0
CG14015	0
CG14017	0
CG14020	4
CG14022	0
CG14024	8
CG14034	0
CG14036	50
CG14042	6
CG14043	770
CG14044	6
CG14050	18
CG14052	0
CG14053	1
CG14054	61
CG14057	201
CG14062	1
CG14069	0
CG1407	2308
CG14070	0
CG14071	0
CG14072	0
CG14073	2655
CG14074	82
CG14075	0
CG14077	0
CG14079	61
CG14082	0
CG14085	1
CG14086	1
CG14088	0
CG14089	0
CG1409	0
CG14095	3
CG14096	0
CG14100	189
CG14102	86
CG14104	40
CG14105	0
CG14106	0
CG14107	3
CG14109	2
CG14110	1
CG14111	0
CG14113	0
CG14115	0
CG14117	108
CG14118	1
CG14120	0
CG14125	0
CG14130	105
CG14131	11
CG14132	5
CG14135	75
CG14137	0
CG14141	24
CG14142	7
CG14143	0
CG14147	0
CG14151	0
CG14153	10
CG14154	3
CG1416	4901
CG14160	0
CG14174	115
CG1418	689
CG14182	94
CG14183	94
CG14184	281
CG14185	0
CG14186	1
CG14187	0
CG14190	0
CG14191	0
CG14194	1238
CG14195	3
